numeor epoch;batch_size;nb_epochs;learning_rate;input_size;hidden_size;output_size;weight_init_range;Training Loss;Validation Loss;Test Loss;Accuracy
2;4;10;0,0025;784;1024;10;(-1, 1);1,78511335;1,799905379;1,450948737;93,17142857
3;4;10;0,0025;784;1024;10;(-1, 1);1,170133816;1,478371362;1,240390541;93,61428571
4;4;10;0,0025;784;1024;10;(-1, 1);0,80768857;1,308888143;1,069074651;94,28571429
5;4;10;0,0025;784;1024;10;(-1, 1);0,599821331;1,216916483;1,071830059;93,91428571
6;4;10;0,0025;784;1024;10;(-1, 1);0,451508892;1,11292827;0,997624325;94,61428571
7;4;10;0,0025;784;1024;10;(-1, 1);0,351230348;1,002573434;0,874590117;94,87142857
8;4;10;0,0025;784;1024;10;(-1, 1);0,268533366;1,105993318;0,944621089;94,55714286
9;4;10;0,0025;784;1024;10;(-1, 1);0,211624705;1,028095073;0,918188509;94,88571429
10;4;10;0,0025;784;1024;10;(-1, 1);0,165685737;1,013268235;0,85449786;94,94285714
1;5;10;0,0025;784;1024;10;(-1, 1);4,978740537;2,813990113;2,750255809;89,67142857
2;5;10;0,0025;784;1024;10;(-1, 1);1,980743905;2,033769913;1,981248338;91,55714286
3;5;10;0,0025;784;1024;10;(-1, 1);1,331501249;1,589338826;1,457448915;93,18571429
4;5;10;0,0025;784;1024;10;(-1, 1);0,967352315;1,424573715;1,372140985;93,12857143
5;5;10;0,0025;784;1024;10;(-1, 1);0,74021068;1,264030423;1,198636139;93,35714286
6;5;10;0,0025;784;1024;10;(-1, 1);0,572327353;1,186920756;1,056844957;94,18571429
7;5;10;0,0025;784;1024;10;(-1, 1);0,452589301;1,19428427;1,07060431;94,18571429
8;5;10;0,0025;784;1024;10;(-1, 1);0,36594624;1,069275829;0,994157033;94,54285714
9;5;10;0,0025;784;1024;10;(-1, 1);0,288842601;1,087693511;0,964472593;94,67142857
10;5;10;0,0025;784;1024;10;(-1, 1);0,238015451;1,111532122;1,020353961;94,37142857
1;2;10;0,005;784;1024;10;(-1, 1);3,630697222;1,411035371;1,226511032;94,17142857
2;2;10;0,005;784;1024;10;(-1, 1);0,779400541;0,801197236;0,8010002;95,82857143
3;2;10;0,005;784;1024;10;(-1, 1);0,346705873;0,704805839;0,680206734;95,98571429
4;2;10;0,005;784;1024;10;(-1, 1);0,176630733;0,683281824;0,654789163;96,18571429
5;2;10;0,005;784;1024;10;(-1, 1);0,091285945;0,599229235;0,607960333;96,41428571
6;2;10;0,005;784;1024;10;(-1, 1);0,040139113;0,615214246;0,646979966;96,2
7;2;10;0,005;784;1024;10;(-1, 1);0,018872134;0,578867953;0,593862106;96,28571429
8;2;10;0,005;784;1024;10;(-1, 1);0,011412597;0,573166633;0,575023562;96,57142857
9;2;10;0,005;784;1024;10;(-1, 1);0,004546761;0,558146167;0,546551775;96,77142857
10;2;10;0,005;784;1024;10;(-1, 1);0,000744477;0,560657048;0,556395554;96,65714286
1;3;10;0,005;784;1024;10;(-1, 1);3,939948378;1,806742083;1,552698961;93,61428571
2;3;10;0,005;784;1024;10;(-1, 1);1,121676923;1,243499484;1,158821106;94,17142857
3;3;10;0,005;784;1024;10;(-1, 1);0,579840892;0,978727358;0,888860487;95,12857143
4;3;10;0,005;784;1024;10;(-1, 1);0,33538119;0,834322504;0,792602645;95,44285714
5;3;10;0,005;784;1024;10;(-1, 1);0,210678481;0,758944384;0,68271648;95,78571429
6;3;10;0,005;784;1024;10;(-1, 1);0,124164215;0,752370163;0,651106959;96,21428571
7;3;10;0,005;784;1024;10;(-1, 1);0,077067518;0,726304577;0,663007436;95,95714286
8;3;10;0,005;784;1024;10;(-1, 1);0,045005445;0,713871692;0,61139432;96,32857143
9;3;10;0,005;784;1024;10;(-1, 1);0,029767979;0,711148561;0,605043212;96,2
10;3;10;0,005;784;1024;10;(-1, 1);0,016159172;0,688277705;0,630544498;96,12857143
1;4;10;0,005;784;1024;10;(-1, 1);4,079102227;2,064341895;1,897730059;92,45714286
2;4;10;0,005;784;1024;10;(-1, 1);1,284224605;1,413026336;1,296814662;94
3;4;10;0,005;784;1024;10;(-1, 1);0,71269146;1,259668938;1,137860256;94,45714286
4;4;10;0,005;784;1024;10;(-1, 1);0,460024079;1,366185127;1,098540962;93,87142857
5;4;10;0,005;784;1024;10;(-1, 1);0,30062312;0,956042407;0,855748523;95,51428571
6;4;10;0,005;784;1024;10;(-1, 1);0,196774725;0,86427491;0,814493149;95,44285714
7;4;10;0,005;784;1024;10;(-1, 1);0,126206571;0,84859793;0,795496236;95,32857143
8;4;10;0,005;784;1024;10;(-1, 1);0,079074133;0,816899804;0,753970094;95,42857143
9;4;10;0,005;784;1024;10;(-1, 1);0,055581443;0,780728836;0,74059769;95,72857143
10;4;10;0,005;784;1024;10;(-1, 1);0,034684537;0,81211916;0,769069909;95,7
1;5;10;0,005;784;1024;10;(-1, 1);4,430760269;2,548079517;2,088420792;91,77142857
2;5;10;0,005;784;1024;10;(-1, 1);1,51913602;1,681702603;1,43033951;93,22857143
3;5;10;0,005;784;1024;10;(-1, 1);0,880040016;1,352497576;1,062417148;94,57142857
4;5;10;0,005;784;1024;10;(-1, 1);0,57437905;1,172539797;0,908838209;94,77142857
5;5;10;0,005;784;1024;10;(-1, 1);0,386008156;1,075347239;0,888743112;95,17142857
6;5;10;0,005;784;1024;10;(-1, 1);0,272240115;1,007339189;0,847199947;94,88571429
7;5;10;0,005;784;1024;10;(-1, 1);0,198598086;0,948709795;0,798199737;95,44285714
8;5;10;0,005;784;1024;10;(-1, 1);0,139663893;0,932194567;0,735975167;95,48571429
9;5;10;0,005;784;1024;10;(-1, 1);0,092113672;1,002966374;0,824090392;95,22857143
10;5;10;0,005;784;1024;10;(-1, 1);0,066078443;0,92491754;0,76378999;95,05714286
1;2;10;0,0075;784;1024;10;(-1, 1);3,214362448;1,02037744;0,972879429;94,84285714
2;2;10;0,0075;784;1024;10;(-1, 1);0,526227906;0,707967277;0,602910956;95,55714286
3;2;10;0,0075;784;1024;10;(-1, 1);0,217818846;0,58903695;0,565641283;96,07142857
4;2;10;0,0075;784;1024;10;(-1, 1);0,09103677;0,539654869;0,527789875;96,15714286
5;2;10;0,0075;784;1024;10;(-1, 1);0,04196703;0,527870115;0,529668684;96,3
6;2;10;0,0075;784;1024;10;(-1, 1);0,015774931;0,532005271;0,489779279;96,31428571
7;2;10;0,0075;784;1024;10;(-1, 1);0,008404704;0,5002905;0,482785756;96,32857143
8;2;10;0,0075;784;1024;10;(-1, 1);0,002379525;0,491317404;0,481613644;96,54285714
9;2;10;0,0075;784;1024;10;(-1, 1);0,000318431;0,488354537;0,478780728;96,57142857
10;2;10;0,0075;784;1024;10;(-1, 1);0,000116715;0,486343726;0,478250039;96,51428571
1;3;10;0,0075;784;1024;10;(-1, 1);3,583524212;1,421489892;1,352539163;93,8
2;3;10;0,0075;784;1024;10;(-1, 1);0,748619205;0,848890982;0,804209211;95,61428571
3;3;10;0,0075;784;1024;10;(-1, 1);0,358179412;0,784815135;0,75334641;95,38571429
4;3;10;0,0075;784;1024;10;(-1, 1);0,177513556;0,674708439;0,633247491;96,14285714
5;3;10;0,0075;784;1024;10;(-1, 1);0,092293592;0,624478769;0,615456357;96,38571429
6;3;10;0,0075;784;1024;10;(-1, 1);0,045477413;0,586852662;0,573794043;96,62857143
7;3;10;0,0075;784;1024;10;(-1, 1);0,023093995;0,586920143;0,575449501;96,62857143
8;3;10;0,0075;784;1024;10;(-1, 1);0,010873696;0,591510399;0,586442067;96,48571429
9;3;10;0,0075;784;1024;10;(-1, 1);0,004432518;0,577741826;0,564571654;96,54285714
10;3;10;0,0075;784;1024;10;(-1, 1);0,002404647;0,583954346;0,562053936;96,55714286
1;4;10;0,0075;784;1024;10;(-1, 1);3,768669662;1,550358357;1,529654571;93,6
2;4;10;0,0075;784;1024;10;(-1, 1);1,026991801;1,151247181;1,099358158;94,65714286
3;4;10;0,0075;784;1024;10;(-1, 1);0,528119317;0,994033518;0,858549139;95,44285714
4;4;10;0,0075;784;1024;10;(-1, 1);0,299249267;0,899126363;0,779679694;95,84285714
5;4;10;0,0075;784;1024;10;(-1, 1);0,163498605;0,894146548;0,772899643;95,52857143
6;4;10;0,0075;784;1024;10;(-1, 1);0,099692351;0,900030753;0,756052214;95,87142857
7;4;10;0,0075;784;1024;10;(-1, 1);0,064156301;0,792656432;0,635611525;96,15714286
8;4;10;0,0075;784;1024;10;(-1, 1);0,035461451;0,783817601;0,661056453;96,37142857
9;4;10;0,0075;784;1024;10;(-1, 1);0,014301561;0,755944867;0,611183076;96,58571429
10;4;10;0,0075;784;1024;10;(-1, 1);0,008824103;0,745682986;0,580521748;96,71428571
1;5;10;0,0075;784;1024;10;(-1, 1);3,976456569;1,799045535;1,615134028;93,35714286
2;5;10;0,0075;784;1024;10;(-1, 1);1,171782491;1,410815752;1,319039181;93,92857143
3;5;10;0,0075;784;1024;10;(-1, 1);0,638845645;1,056006506;1,028277068;95,17142857
4;5;10;0,0075;784;1024;10;(-1, 1);0,360973807;0,883865731;0,847562235;95,64285714
5;5;10;0,0075;784;1024;10;(-1, 1);0,226936832;0,885395454;0,792386471;95,32857143
6;5;10;0,0075;784;1024;10;(-1, 1);0,14310683;0,890108218;0,840386646;95,4
7;5;10;0,0075;784;1024;10;(-1, 1);0,084424037;0,850812517;0,773965255;95,74285714
8;5;10;0,0075;784;1024;10;(-1, 1);0,050841531;0,79834099;0,732555033;95,72857143
9;5;10;0,0075;784;1024;10;(-1, 1);0,029444401;0,769392589;0,70786292;96,01428571
10;5;10;0,0075;784;1024;10;(-1, 1);0,0187611;0,753101664;0,729094453;96,07142857
1;2;10;0,01;784;1024;10;(-1, 1);2,908558214;0,944174872;0,891099019;94,38571429
2;2;10;0,01;784;1024;10;(-1, 1);0,369691663;0,64623905;0,57620803;95,57142857
3;2;10;0,01;784;1024;10;(-1, 1);0,143970392;0,520904425;0,468351668;96,07142857
4;2;10;0,01;784;1024;10;(-1, 1);0,058347397;0,477567787;0,418689347;96,44285714
5;2;10;0,01;784;1024;10;(-1, 1);0,024759225;0,46277617;0,419053037;96,48571429
6;2;10;0,01;784;1024;10;(-1, 1);0,011394522;0,446282514;0,395664647;96,81428571
7;2;10;0,01;784;1024;10;(-1, 1);0,00418301;0,433825883;0,378327873;96,92857143
8;2;10;0,01;784;1024;10;(-1, 1);0,001634817;0,431428507;0,378787792;96,91428571
9;2;10;0,01;784;1024;10;(-1, 1);0,000439951;0,432646797;0,378175664;96,92857143
10;2;10;0,01;784;1024;10;(-1, 1);0,000110617;0,431163716;0,375567629;96,98571429
1;3;10;0,01;784;1024;10;(-1, 1);3,296724743;1,187718701;1,13844863;94,5
2;3;10;0,01;784;1024;10;(-1, 1);0,572735157;0,745834293;0,71770505;95,71428571
3;3;10;0,01;784;1024;10;(-1, 1);0,248171473;0,640419279;0,631738798;95,91428571
4;3;10;0,01;784;1024;10;(-1, 1);0,113894186;0,627117479;0,600559358;96,2
5;3;10;0,01;784;1024;10;(-1, 1);0,049872887;0,600983911;0,591525431;96,04285714
6;3;10;0,01;784;1024;10;(-1, 1);0,023692848;0,575069326;0,548862163;96,24285714
7;3;10;0,01;784;1024;10;(-1, 1);0,008804602;0,569136465;0,549408263;96,22857143
8;3;10;0,01;784;1024;10;(-1, 1);0,002912924;0,556965721;0,532299754;96,37142857
9;3;10;0,01;784;1024;10;(-1, 1);0,000534101;0,550887995;0,525996495;96,41428571
10;3;10;0,01;784;1024;10;(-1, 1);0,000206684;0,552267803;0,527821236;96,5
1;4;10;0,01;784;1024;10;(-1, 1);3,677991008;1,467163048;1,289288858;93,95714286
2;4;10;0,01;784;1024;10;(-1, 1);0,772687787;1,008756169;0,910639584;94,9
3;4;10;0,01;784;1024;10;(-1, 1);0,358798108;0,779674026;0,775218366;95,5
4;4;10;0,01;784;1024;10;(-1, 1);0,195385097;0,744365801;0,721906255;95,64285714
5;4;10;0,01;784;1024;10;(-1, 1);0,097813664;0,659293432;0,66094174;96,22857143
6;4;10;0,01;784;1024;10;(-1, 1);0,048120399;0,641534441;0,637303947;96,32857143
7;4;10;0,01;784;1024;10;(-1, 1);0,021566168;0,64482097;0,621525244;96,44285714
8;4;10;0,01;784;1024;10;(-1, 1);0,009552482;0,609688776;0,606505544;96,3
9;4;10;0,01;784;1024;10;(-1, 1);0,003157886;0,601674872;0,590566983;96,54285714
10;4;10;0,01;784;1024;10;(-1, 1);0,001033882;0,603794685;0,581429674;96,48571429
1;5;10;0,01;784;1024;10;(-1, 1);3,727976679;1,72189386;1,46203765;93,58571429
2;5;10;0,01;784;1024;10;(-1, 1);0,971858958;1,106420244;0,978281223;94,82857143
3;5;10;0,01;784;1024;10;(-1, 1);0,488872132;0,869493641;0,836767184;95,35714286
4;5;10;0,01;784;1024;10;(-1, 1);0,262393825;0,841243374;0,757966061;96,21428571
5;5;10;0,01;784;1024;10;(-1, 1);0,171719496;0,83987134;0,761787043;95,67142857
6;5;10;0,01;784;1024;10;(-1, 1);0,086652724;0,767703278;0,678819879;96,08571429
7;5;10;0,01;784;1024;10;(-1, 1);0,053822115;0,734815059;0,687450679;95,84285714
8;5;10;0,01;784;1024;10;(-1, 1);0,026582918;0,766073592;0,653542538;96,05714286
9;5;10;0,01;784;1024;10;(-1, 1);0,015780469;0,681835472;0,639149549;96,22857143
10;5;10;0,01;784;1024;10;(-1, 1);0,007820163;0,690228823;0,641990711;96,24285714
1;2;10;0,001;784;2048;10;(-1, 1);6,577643614;3,616768668;3,299577504;90,65714286
2;2;10;0,001;784;2048;10;(-1, 1);2,466878561;2,580904703;2,308960627;92,85714286
3;2;10;0,001;784;2048;10;(-1, 1);1,579101083;2,243333521;1,947315946;93,28571429
4;2;10;0,001;784;2048;10;(-1, 1);1,106012881;1,781471595;1,498650435;94,95714286
5;2;10;0,001;784;2048;10;(-1, 1);0,764868798;1,66263809;1,440547987;94,77142857
6;2;10;0,001;784;2048;10;(-1, 1);0,572062053;1,560919124;1,4046454;94,78571429
7;2;10;0,001;784;2048;10;(-1, 1);0,439958137;1,551024513;1,338817558;94,9
8;2;10;0,001;784;2048;10;(-1, 1);0,311035482;1,451216608;1,204600068;95,22857143
9;2;10;0,001;784;2048;10;(-1, 1);0,246657722;1,407464338;1,149165535;95,37142857
10;2;10;0,001;784;2048;10;(-1, 1);0,172608878;1,358929247;1,20664066;95,51428571
1;3;10;0,001;784;2048;10;(-1, 1);7,263871057;3,926684378;3,322151441;90,62857143
2;3;10;0,001;784;2048;10;(-1, 1);2,858828888;2,771352335;2,330871321;92,55714286
3;3;10;0,001;784;2048;10;(-1, 1);1,910356501;2,355766672;2,02017558;93,25714286
4;3;10;0,001;784;2048;10;(-1, 1);1,381345869;2,086187148;1,78734941;93,65714286
5;3;10;0,001;784;2048;10;(-1, 1);1,009325397;2,024694105;1,871575955;93,58571429
6;3;10;0,001;784;2048;10;(-1, 1);0,782690257;1,721375709;1,524252434;94,11428571
7;3;10;0,001;784;2048;10;(-1, 1);0,605214062;1,649483559;1,396537315;94,47142857
8;3;10;0,001;784;2048;10;(-1, 1);0,47751334;1,571690882;1,388613745;94,6
9;3;10;0,001;784;2048;10;(-1, 1);0,375882586;1,560605485;1,322966554;94,68571429
10;3;10;0,001;784;2048;10;(-1, 1);0,29705983;1,51944331;1,293845582;94,7
1;4;10;0,001;784;2048;10;(-1, 1);8,128107735;4,588672368;3,942865386;89,41428571
2;4;10;0,001;784;2048;10;(-1, 1);3,308025292;3,244365551;2,684529604;91,58571429
3;4;10;0,001;784;2048;10;(-1, 1);2,269219585;2,793068788;2,277872035;92,38571429
4;4;10;0,001;784;2048;10;(-1, 1);1,685431047;2,604029989;2,212572783;92,72857143
5;4;10;0,001;784;2048;10;(-1, 1);1,322354246;2,288925938;1,907140509;93,15714286
6;4;10;0,001;784;2048;10;(-1, 1);1,03893661;2,191250751;1,839851435;93,12857143
7;4;10;0,001;784;2048;10;(-1, 1);0,852819018;2,024981362;1,709342868;93,47142857
8;4;10;0,001;784;2048;10;(-1, 1);0,695870812;1,965955474;1,72049111;93,48571429
9;4;10;0,001;784;2048;10;(-1, 1);0,576491936;1,831863726;1,575941943;93,87142857
10;4;10;0,001;784;2048;10;(-1, 1);0,483126605;1,711018791;1,455129367;94,17142857
1;5;10;0,001;784;2048;10;(-1, 1);9,059897201;4,498648975;4,128877159;88,54285714
2;5;10;0,001;784;2048;10;(-1, 1);3,730329442;3,510354339;3,146339267;90,32857143
3;5;10;0,001;784;2048;10;(-1, 1);2,666638298;2,760639324;2,485478815;92,12857143
4;5;10;0,001;784;2048;10;(-1, 1);2,044321479;2,499390208;2,195163225;92,17142857
5;5;10;0,001;784;2048;10;(-1, 1);1,64544235;2,459774556;2,132477338;92,34285714
6;5;10;0,001;784;2048;10;(-1, 1);1,343432535;2,001982122;1,754562666;93,35714286
7;5;10;0,001;784;2048;10;(-1, 1);1,115471147;2,072965662;1,761924507;93,62857143
8;5;10;0,001;784;2048;10;(-1, 1);0,946810437;1,897328959;1,76370563;93,12857143
9;5;10;0,001;784;2048;10;(-1, 1);0,795952585;1,75706747;1,449608478;94,01428571
10;5;10;0,001;784;2048;10;(-1, 1);0,677699967;1,698495126;1,437537186;93,98571429
1;2;10;0,0025;784;2048;10;(-1, 1);5,962426905;3,599710025;3,334741334;92,44285714
2;2;10;0,0025;784;2048;10;(-1, 1);1,864098209;2,784892134;2,720344834;92,65714286
3;2;10;0,0025;784;2048;10;(-1, 1);1,011905254;1,729844811;1,690731502;95,01428571
4;2;10;0,0025;784;2048;10;(-1, 1);0,580697377;1,500133275;1,526080279;95,4
5;2;10;0,0025;784;2048;10;(-1, 1);0,355593336;1,294832886;1,215794921;96,31428571
6;2;10;0,0025;784;2048;10;(-1, 1);0,218727;1,280823794;1,238803126;96,12857143
7;2;10;0,0025;784;2048;10;(-1, 1);0,139742817;1,188155044;1,225775397;96,21428571
8;2;10;0,0025;784;2048;10;(-1, 1);0,079304613;1,200018687;1,215919593;96,15714286
9;2;10;0,0025;784;2048;10;(-1, 1);0,049525582;1,245208797;1,306146468;96,2
10;2;10;0,0025;784;2048;10;(-1, 1);0,037006923;1,138118503;1,171810131;96,31428571
1;3;10;0,0025;784;2048;10;(-1, 1);6,358247804;3,85528319;3,42603955;91,62857143
2;3;10;0,0025;784;2048;10;(-1, 1);2,223091308;2,451991802;2,436825808;93,2
3;3;10;0,0025;784;2048;10;(-1, 1);1,30263569;1,665729788;1,572119311;94,98571429
4;3;10;0,0025;784;2048;10;(-1, 1);0,841802085;1,68934865;1,430507839;94,88571429
5;3;10;0,0025;784;2048;10;(-1, 1);0,563309568;1,609581717;1,43914882;95,25714286
6;3;10;0,0025;784;2048;10;(-1, 1);0,391402226;1,395760004;1,271704027;95,4
7;3;10;0,0025;784;2048;10;(-1, 1);0,245721877;1,394608826;1,415062207;95,17142857
8;3;10;0,0025;784;2048;10;(-1, 1);0,178531946;1,361531165;1,257237314;95,51428571
9;3;10;0,0025;784;2048;10;(-1, 1);0,118616286;1,151767486;1,138868281;95,94285714
10;3;10;0,0025;784;2048;10;(-1, 1);0,082899242;1,223392445;1,095265786;96,02857143
1;4;10;0,0025;784;2048;10;(-1, 1);6,407733055;3,628897092;3,403929345;90,92857143
2;4;10;0,0025;784;2048;10;(-1, 1);2,308612266;2,373430471;2,070629964;93,15714286
3;4;10;0,0025;784;2048;10;(-1, 1);1,384723374;2,194783928;1,865683679;93,51428571
4;4;10;0,0025;784;2048;10;(-1, 1);0,926069889;1,710233144;1,484171829;94,62857143
5;4;10;0,0025;784;2048;10;(-1, 1);0,657529208;1,636087665;1,454964048;94,55714286
6;4;10;0,0025;784;2048;10;(-1, 1);0,454669467;1,550370069;1,365175231;95,08571429
7;4;10;0,0025;784;2048;10;(-1, 1);0,334992952;1,40282119;1,257597002;95,3
8;4;10;0,0025;784;2048;10;(-1, 1);0,237433662;1,366627054;1,179447822;95,37142857
9;4;10;0,0025;784;2048;10;(-1, 1);0,179153548;1,497389422;1,236990099;95,21428571
10;4;10;0,0025;784;2048;10;(-1, 1);0,132633492;1,329053211;1,111539527;95,74285714
1;5;10;0,0025;784;2048;10;(-1, 1);6,698915384;3,202123933;3,026604909;91,57142857
2;5;10;0,0025;784;2048;10;(-1, 1);2,57391287;2,523836456;2,472542227;92,45714286
3;5;10;0,0025;784;2048;10;(-1, 1);1,655075477;2,215711114;2,069250433;92,87142857
4;5;10;0,0025;784;2048;10;(-1, 1);1,1298414;1,70566492;1,764559593;93,81428571
5;5;10;0,0025;784;2048;10;(-1, 1);0,829902584;1,821907348;1,820397414;93,62857143
6;5;10;0,0025;784;2048;10;(-1, 1);0,615704894;1,584266111;1,613601193;94,1
7;5;10;0,0025;784;2048;10;(-1, 1);0,440137567;1,647817952;1,669091763;94,12857143
8;5;10;0,0025;784;2048;10;(-1, 1);0,332560579;1,274759234;1,415680259;94,97142857
9;5;10;0,0025;784;2048;10;(-1, 1);0,246765072;1,370707778;1,476525601;94,28571429
10;5;10;0,0025;784;2048;10;(-1, 1);0,201364139;1,282019971;1,357248509;94,8
1;2;10;0,005;784;2048;10;(-1, 1);6,119929528;2,261233624;2,056220177;94,9
2;2;10;0,005;784;2048;10;(-1, 1);1,263546452;1,461056986;1,441236366;95,74285714
3;2;10;0,005;784;2048;10;(-1, 1);0,530709696;1,248017253;1,154549885;96,4
4;2;10;0,005;784;2048;10;(-1, 1);0,240146504;1,098299409;0,974730509;96,61428571
5;2;10;0,005;784;2048;10;(-1, 1);0,120172269;1,000649322;0,95637172;96,78571429
6;2;10;0,005;784;2048;10;(-1, 1);0,07138757;0,989045303;0,952980389;96,71428571
7;2;10;0,005;784;2048;10;(-1, 1);0,036199685;0,9803336;0,889893222;96,94285714
8;2;10;0,005;784;2048;10;(-1, 1);0,027303354;0,968850164;0,881509239;96,94285714
9;2;10;0,005;784;2048;10;(-1, 1);0,014574105;0,917816471;0,882439169;97,01428571
10;2;10;0,005;784;2048;10;(-1, 1);0,005162363;0,951539071;0,881141633;97,11428571
1;3;10;0,005;784;2048;10;(-1, 1);6,16557012;2,699103968;2,439847426;94,01428571
2;3;10;0,005;784;2048;10;(-1, 1);1,664140987;2,102423924;1,974525508;94,18571429
3;3;10;0,005;784;2048;10;(-1, 1);0,81846199;1,399258455;1,365424094;95,47142857
4;3;10;0,005;784;2048;10;(-1, 1);0,459125484;1,252329815;1,277393975;95,64285714
5;3;10;0,005;784;2048;10;(-1, 1);0,251322725;1,537091223;1,458355695;95,2
6;3;10;0,005;784;2048;10;(-1, 1);0,156295839;1,114240075;1,070455398;96,14285714
7;3;10;0,005;784;2048;10;(-1, 1);0,084278028;1,050738961;1,007013401;96,48571429
8;3;10;0,005;784;2048;10;(-1, 1);0,047098997;1,117484033;0,999594103;96,31428571
9;3;10;0,005;784;2048;10;(-1, 1);0,030514114;0,968954967;0,958844747;96,94285714
10;3;10;0,005;784;2048;10;(-1, 1);0,019181354;1,013203708;0,913906763;96,72857143
1;4;10;0,005;784;2048;10;(-1, 1);6,014519692;3,318543434;3,159724096;92,7
2;4;10;0,005;784;2048;10;(-1, 1);1,867665029;1,836517294;1,650241949;95,04285714
3;4;10;0,005;784;2048;10;(-1, 1);0,996466597;1,69845135;1,496589805;95,14285714
4;4;10;0,005;784;2048;10;(-1, 1);0,594040495;1,513258697;1,353145809;95,92857143
5;4;10;0,005;784;2048;10;(-1, 1);0,386892706;1,278290397;1,107190147;96,2
6;4;10;0,005;784;2048;10;(-1, 1);0,225518379;1,363218959;1,238472092;95,81428571
7;4;10;0,005;784;2048;10;(-1, 1);0,138277773;1,141104142;1,007135111;96,44285714
8;4;10;0,005;784;2048;10;(-1, 1);0,08844018;1,14405449;0,980610046;96,57142857
9;4;10;0,005;784;2048;10;(-1, 1);0,061308848;1,315548766;1,156401151;95,65714286
10;4;10;0,005;784;2048;10;(-1, 1);0,039782011;1,090146728;0,986309415;96,75714286
1;5;10;0,005;784;2048;10;(-1, 1);6,323107065;3,041549477;2,874716641;92,68571429
2;5;10;0,005;784;2048;10;(-1, 1);2,117081972;2,207967585;2,069409536;94,3
3;5;10;0,005;784;2048;10;(-1, 1);1,165463542;2,217044656;2,096357933;93,97142857
4;5;10;0,005;784;2048;10;(-1, 1);0,721474635;1,601370653;1,529494652;95,35714286
5;5;10;0,005;784;2048;10;(-1, 1);0,45512459;1,73470081;1,554820552;94,98571429
6;5;10;0,005;784;2048;10;(-1, 1);0,290126881;1,437036013;1,380421932;95,4
7;5;10;0,005;784;2048;10;(-1, 1);0,183050207;1,370370817;1,297242849;95,57142857
8;5;10;0,005;784;2048;10;(-1, 1);0,127017093;1,282090793;1,207212446;95,7
9;5;10;0,005;784;2048;10;(-1, 1);0,080851382;1,267939492;1,19876074;95,62857143
10;5;10;0,005;784;2048;10;(-1, 1);0,052590567;1,22643803;1,149626896;96,07142857
1;2;10;0,0075;784;2048;10;(-1, 1);5,572056392;1,655009479;1,491060262;95,42857143
2;2;10;0,0075;784;2048;10;(-1, 1);0,778565101;1,172582585;1,220455077;95,74285714
3;2;10;0,0075;784;2048;10;(-1, 1);0,311555044;0,990068788;0,881671509;96,61428571
4;2;10;0,0075;784;2048;10;(-1, 1);0,118465835;0,94016459;0,920487544;96,61428571
5;2;10;0,0075;784;2048;10;(-1, 1);0,063410611;0,881207901;0,831484006;96,84285714
6;2;10;0,0075;784;2048;10;(-1, 1);0,029400375;0,87756493;0,829189448;96,94285714
7;2;10;0,0075;784;2048;10;(-1, 1);0,018201912;0,816377653;0,734526217;97,01428571
8;2;10;0,0075;784;2048;10;(-1, 1);0,008977443;0,788899128;0,715692677;97,3
9;2;10;0,0075;784;2048;10;(-1, 1);0,003750429;0,755276484;0,731844918;97,14285714
10;2;10;0,0075;784;2048;10;(-1, 1);0,00439466;0,78116353;0,72785578;97,3
1;3;10;0,0075;784;2048;10;(-1, 1);5,837595694;2,591179843;2,498852487;93,24285714
2;3;10;0,0075;784;2048;10;(-1, 1);1,137783269;1,759744549;1,708898687;94,82857143
3;3;10;0,0075;784;2048;10;(-1, 1);0,479668969;1,290755718;1,314334058;96,05714286
