"numero epoch","batch_size","nb_epochs","learning_rate","input_size","hidden_size","output_size","weight_init_range","Training Loss","Validation Loss","Test Loss","Accuracy",""
"7","3","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.048289390153173","0.096917588647058","0.077807237629347","97.671428571429",""
"8","3","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.040701856507583","0.092425698643118","0.080308758951024","97.757142857143",""
"9","3","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.031894495749169","0.10513581534732","0.096034303762107","97.328571428571",""
"10","3","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.027604672788005","0.096877508229441","0.089082132535078","97.514285714286",""
"1","4","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","1.1702383101064","0.3794921487286","0.36202297288605","89.442857142857",""
"2","4","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.26314791202684","0.19787065499135","0.18201130050022","94.542857142857",""
"3","4","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.16066881128867","0.13355874272704","0.11906535589034","96.385714285714",""
"4","4","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.11462200828398","0.1216072582751","0.10850160686735","96.671428571429",""
"5","4","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.088023580342357","0.10814413412814","0.092088276827375","97.171428571429",""
"6","4","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.072182962010783","0.11571192256638","0.10444059219827","97.114285714286",""
"7","4","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.058692317865019","0.1043782352958","0.1007789671213","96.828571428571",""
"8","4","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.049707753192362","0.10172402566367","0.095573794891501","97.214285714286",""
"9","4","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.040676130904333","0.089443296898795","0.080856261262788","97.628571428571",""
"10","4","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.034047806936619","0.088890678615051","0.081096245352925","97.885714285714",""
"1","5","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","1.414852741507","0.45372864963147","0.43800968925602","87.057142857143",""
"2","5","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.32168927160221","0.24980281816162","0.23932159726475","92.614285714286",""
"3","5","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.18872646064396","0.16727251790244","0.15658084626256","95.5",""
"4","5","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.13552941080927","0.12832698384548","0.11688514152168","96.471428571429",""
"5","5","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.10543930860181","0.11890566175816","0.10850308438257","96.671428571429",""
"6","5","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.084927818203848","0.10902713193651","0.099466735749943","96.957142857143",""
"7","5","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.070687253572054","0.11006094362564","0.10357484179674","96.828571428571",""
"8","5","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.059691062441754","0.092398515785029","0.083073235651549","97.5",""
"9","5","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.050018442402052","0.097930254974881","0.084174359774322","97.442857142857",""
"10","5","10","0.01","784","(128, 256)","10","(-0,01, 0,01)","0.043522764222139","0.09201633842018","0.082648296839564","97.5",""
"1","2","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","2.3009671473219","2.2986943132158","2.2989301142011","10.842857142857",""
"2","2","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","1.9493706782788","0.94681115827981","0.93743322637251","69.357142857143",""
"3","2","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.67234819945984","0.57693161055468","0.54800927207592","83.828571428571",""
"4","2","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.51320610859802","0.45345381089963","0.43260124582039","88",""
"5","2","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.39080701520759","0.34810161667585","0.33156255318301","90.457142857143",""
"6","2","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.30848296155973","0.28994190523248","0.26869939745234","92.214285714286",""
"7","2","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.25472346249484","0.24448328114269","0.22713544765876","93.328571428571",""
"8","2","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.21528025196886","0.22654853227544","0.20719167673801","93.614285714286",""
"9","2","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.18632185513402","0.19369103890194","0.17479769245344","95",""
"10","2","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.1647728804295","0.17221870746565","0.15483621364188","95.6",""
"1","3","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","2.3017375940794","2.2999019394602","2.3008118859702","10.842857142857",""
"2","3","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","2.2970802832076","2.2818563620817","2.2829301509473","13.942857142857",""
"3","3","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","1.8255689214986","1.1251328033457","1.1136571182307","61.942857142857",""
"4","3","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.77170046936554","0.63923789607605","0.5990397078847","81.471428571429",""
"5","3","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.56662084410197","0.53389837520457","0.49114259359911","86.2",""
"6","3","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.46448900028711","0.44675554272148","0.4129658023553","88",""
"7","3","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.39040544850616","0.38792688353262","0.3556510915971","89.885714285714",""
"8","3","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.33700332331873","0.33940428887621","0.31292700794551","91.114285714286",""
"9","3","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.29567678983544","0.30780564049374","0.27963214132353","92.028571428571",""
"10","3","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.26209368686324","0.27248569360377","0.24827517699758","92.8",""
"1","4","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","2.3016156477966","2.3009493309354","2.3010660961696","10.842857142857",""
"2","4","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","2.300019679202","2.2987043383765","2.2989979422433","10.842857142857",""
"3","4","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","2.2804255670877","2.1903836392221","2.1903258486475","22.242857142857",""
"4","4","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","1.6145594838492","1.0680275737435","1.063001477514","64.328571428571",""
"5","4","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.79316178923428","0.66334307652499","0.63510274636745","80.342857142857",""
"6","4","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.61556958133089","0.58673953451157","0.55345754508887","84.042857142857",""
"7","4","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.55178130214982","0.53751162553472","0.50293712217574","85.828571428571",""
"8","4","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.49745296176833","0.48185495333643","0.45228829494811","87.257142857143",""
"9","4","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.43908242392853","0.41957638406446","0.39428560249986","88.871428571428",""
"10","4","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.38058580341503","0.37411360457547","0.35412312429239","89.857142857143",""
"1","5","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","2.3025517330993","2.301173627755","2.3015296706131","10.842857142857",""
"2","5","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","2.3007024629485","2.3003168791059","2.300605600902","10.842857142857",""
"3","5","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","2.298590954878","2.2958190288809","2.2959759146827","10.842857142857",""
"4","5","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","2.2611986995335","2.1231719547794","2.1216429077727","20.4",""
"5","5","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","1.6487841693241","1.2332968133783","1.2210370302626","60.171428571428",""
"6","5","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.94613752716058","0.70199191307886","0.68972442773304","79.414285714286",""
"7","5","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.64147247108575","0.57953845436374","0.56292711601193","83.357142857143",""
"8","5","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.56174326240166","0.52159900250327","0.50817269159082","85.785714285714",""
"9","5","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.50980723185237","0.47416303815202","0.46121787574142","87.171428571429",""
"10","5","10","0.001","784","(256, 128)","10","(-0,01, 0,01)","0.45964746391114","0.42625441404784","0.41807116563631","88.328571428571",""
"1","2","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.76562566631948","0.2025459446936","0.18867458732524","94.328571428571",""
"2","2","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.15310799515498","0.14359003297713","0.13076296350323","96.371428571428",""
"3","2","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.1003643283898","0.117321195287","0.093978714428733","97.157142857143",""
"4","2","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.071088965314775","0.09885527646226","0.082375131041154","97.414285714286",""
"5","2","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.056483170127191","0.095067613514784","0.080535521271206","97.485714285714",""
"6","2","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.041136872436263","0.085322690338488","0.073181632347661","97.842857142857",""
"7","2","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.032475136674756","0.092547423713419","0.084657305903268","97.4",""
"8","2","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.027249969231629","0.082154328072708","0.065589140007796","98.071428571428",""
"9","2","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.021604613244125","0.086248553372761","0.069442497178891","98.114285714286",""
"10","2","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.016142366080971","0.098183627845292","0.0859555824541","97.742857142857",""
"1","3","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.96564349902011","0.26910542330876","0.2618451399466","92.328571428571",""
"2","3","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.19851184976321","0.1444878460874","0.12852279653042","96.114285714286",""
"3","3","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.12138306458246","0.12157866618002","0.10931947601287","96.642857142857",""
"4","3","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.086382303016577","0.10703719680675","0.090805262985887","97.285714285714",""
"5","3","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.064870240611312","0.096731094366557","0.078659733950023","97.571428571428",""
"6","3","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.050803081332748","0.084336341645975","0.078489883139288","97.757142857143",""
"7","3","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.040669477807442","0.0798527760633","0.072816091001601","97.714285714286",""
"8","3","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.03026673494177","0.083414326649874","0.080157676140179","97.628571428571",""
"9","3","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.023938808481781","0.081510857297643","0.073134586313261","97.814285714286",""
"10","3","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.018999644662632","0.083682516265081","0.079254586635655","97.657142857143",""
"1","4","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","1.2787265739805","0.38492279239723","0.36676507355007","89.557142857143",""
"2","4","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.26468294854854","0.19173159414969","0.17933360086258","94.442857142857",""
"3","4","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.15057888508046","0.1530082066069","0.13857999706322","95.885714285714",""
"4","4","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.1076974390414","0.10837085867611","0.097661009377008","97.114285714286",""
"5","4","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.083696018222857","0.11303299806437","0.10388358355419","96.985714285714",""
"6","4","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.06594750278605","0.0999847624322","0.08734439215464","97.442857142857",""
"7","4","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.053885800209877","0.086735937974729","0.082408704363816","97.485714285714",""
"8","4","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.043139906976337","0.090726322618851","0.08301507229077","97.442857142857",""
"9","4","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.035225761995564","0.088185545559026","0.082375488946556","97.6",""
"10","4","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.028157138951628","0.08046991574531","0.07482159442808","97.8",""
"1","5","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","1.4374206314166","0.44727992785962","0.42352395508837","88",""
"2","5","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.31496260628028","0.23513431741638","0.22128223597014","93.385714285714",""
"3","5","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.18378767609826","0.16716122324997","0.15354923071643","95.128571428571",""
"4","5","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.12775658019432","0.12726271998688","0.10996176462672","96.642857142857",""
"5","5","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.097884612659067","0.11662272154698","0.10791120790249","96.671428571429",""
"6","5","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.077849335753065","0.10722686315388","0.094275762303517","97.257142857143",""
"7","5","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.062758677827467","0.10117565916683","0.089679804799806","97.385714285714",""
"8","5","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.051632110235347","0.092549099581455","0.083921518858845","97.585714285714",""
"9","5","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.043595102089776","0.092150870596151","0.080130176222576","97.757142857143",""
"10","5","10","0.01","784","(256, 128)","10","(-0,01, 0,01)","0.036591807393046","0.082342412419259","0.074363214544713","97.671428571429",""
"1","2","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","2.3003614387815","2.2945589587802","2.295162342344","10.842857142857",""
"2","2","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","1.6524323890463","0.74273505038005","0.73151037786954","77.314285714286",""
"3","2","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.63183729765486","0.53128946677796","0.51398657985258","85.442857142857",""
"4","2","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.46701089401528","0.38232785815473","0.36976668289546","89.514285714286",""
"5","2","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.34980253348258","0.30942082065632","0.30152147642353","91.242857142857",""
"6","2","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.28957393790655","0.26524597963292","0.25962955852562","92.371428571428",""
"7","2","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.24470153980996","0.22943277523509","0.21912967515131","93.585714285714",""
"8","2","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.21023650289177","0.19609599296953","0.18922912504049","94.428571428571",""
"9","2","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.18330138175456","0.184374789165","0.17654662773826","94.814285714286",""
"10","2","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.16287919698637","0.16246387803236","0.15427645242607","95.671428571429",""
"1","3","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","2.3009701009166","2.3004057678154","2.3003192900998","10.842857142857",""
"2","3","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","2.2869427696438","2.2223150497391","2.2228367248967","24.028571428571",""
"3","3","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","1.3569327196258","0.73943970134437","0.71538052181917","77.142857142857",""
"4","3","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.64672169199441","0.57951079348213","0.55027207101184","84.328571428571",""
"5","3","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.52135110007573","0.46602287076502","0.43654883418798","87.957142857143",""
"6","3","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.42022919761883","0.3977651691013","0.372894383321","89.457142857143",""
"7","3","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.36190295764492","0.35432464137693","0.32862087851759","90.5",""
"8","3","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.31760167407441","0.31739613775146","0.29868274167642","91.285714285714",""
"9","3","10","0.001","784","(256, 256)","10","(-0,01, 0,01)","0.28038735712952","0.28156907797381","0.26405458950782","92.142857142857",""
